,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2423,007120,KR7007120009,미래아이앤지,KOSPI,,1195,2,-51,-4.09,1246,1246,1191,69592,83888317,33320882880,27883584,STK
2424,085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1121,2,-16,-1.41,1126,1133,1065,26191,28971641,33277747049,29685769,KSQ
2425,154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,2980,2,-30,-1.0,3010,3015,2955,28323,84184580,33140100220,11120839,KSQ
2426,333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1407,2,-11,-0.78,1415,1418,1388,30575,42816408,33137008338,23551534,KSQ
2427,043710,KR7043710003,서울리거,KOSDAQ,중견기업부,659,2,-22,-3.23,675,680,655,75514,50116328,33081061920,50198880,KSQ
2428,035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,3395,2,-145,-4.1,3525,3540,3340,140588,477519710,33035353050,9730590,KSQ
2429,290690,KR7290690007,소룩스,KOSDAQ,벤처기업부,3380,1,90,2.74,3185,4195,3030,11562675,43285248710,33009249000,9766050,KSQ
2430,030720,KR7030720007,동원수산,KOSPI,,7040,2,-160,-2.22,7140,7140,6910,135040,948456200,32762787200,4653805,STK
2431,191600,KR7191600006,블루탑,KONEX,일반기업부,11490,0,0,0.0,0,0,0,0,0,32746500000,2850000,KNX
2432,900120,KYG2114A1094,씨엑스아이,KOSDAQ,외국기업(소속부없음),113,2,-3,-2.59,116,116,111,1826136,206566410,32570234758,288232166,KSQ
2433,058530,KR7058530007,파나케이아,KOSDAQ,관리종목(소속부없음),1620,0,0,0.0,0,0,0,0,0,32527053360,20078428,KSQ
2434,299910,KR7299910000,베스파,KOSDAQ,투자주의환기종목(소속부없음),6880,0,0,0.0,0,0,0,0,0,32483121920,4721384,KSQ
2435,044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1754,2,-31,-1.74,1785,1785,1753,67764,119469309,32459150398,18505787,KSQ
2436,032280,KR7032280000,삼일,KOSDAQ,중견기업부,2000,2,-55,-2.68,2050,2095,2000,118391,240922525,32427180000,16213590,KSQ
2437,063760,KR7063760003,이엘피,KOSDAQ,벤처기업부,3470,2,-190,-5.19,3630,3630,3465,109802,385326280,32358201100,9325130,KSQ
2438,224060,KR7224060004,더코디,KOSDAQ,투자주의환기종목(소속부없음),6810,2,-90,-1.3,6810,7000,6800,7103,48729690,32336590380,4748398,KSQ
2439,011090,KR7011090008,에넥스,KOSPI,,538,2,-14,-2.54,552,557,528,67047,36276606,32275502858,59991641,STK
2440,019570,KR7019570001,리더스 기술투자,KOSDAQ,중견기업부,610,2,-30,-4.69,650,653,604,407751,250465113,32006724400,52470040,KSQ
2441,003475,KR7003471000,유안타증권우,KOSPI,,2475,2,-45,-1.79,2515,2515,2450,24499,60529255,31957724700,12912212,STK
2442,006380,KR7006380000,카프로,KOSPI,,796,2,-14,-1.73,810,810,794,108504,86593520,31840000000,40000000,STK
2443,073190,KR7073190001,듀오백,KOSDAQ,중견기업부,2650,1,55,2.12,2570,2690,2515,71531,185038730,31715306000,11968040,KSQ
2444,043090,KR7043090000,엑서지21,KOSDAQ,투자주의환기종목(소속부없음),535,2,-3,-0.56,550,550,486,479800,244614268,31632310490,59125814,KSQ
2445,025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,7890,2,-290,-3.55,8170,8180,7830,10640,85545160,31560000000,4000000,KSQ
2446,179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,3445,2,-95,-2.68,3480,3575,3305,180506,616644400,31488829580,9140444,KSQ
2447,019685,KR7019681006,대교우B,KOSPI,,1615,2,-42,-2.53,1657,1672,1612,147525,241222430,31374588850,19426990,STK
2448,403360,KR7403360001,라피치,KONEX,일반기업부,10800,2,-700,-6.09,10220,10900,10220,5,53520,31363200000,2904000,KNX
2449,133820,KR7133820001,화인베스틸,KOSPI,,1048,2,-82,-7.26,1130,1140,1018,277726,293665369,31354187664,29918118,STK
2450,053060,KR7053060000,세동,KOSDAQ,중견기업부,1772,2,-33,-1.83,1805,1805,1759,229593,407748534,31288946468,17657419,KSQ
2451,008290,KR7008290009,원풍물산,KOSDAQ,중견기업부,757,1,4,0.53,753,757,735,92879,69055976,30805115003,40693679,KSQ
2452,225590,KR7225590009,패션플랫폼,KOSDAQ,벤처기업부,1155,2,-45,-3.75,1198,1199,1155,105020,123269804,30765403515,26636713,KSQ
2453,065150,KR7065150005,DSEN,KOSDAQ,투자주의환기종목(소속부없음),245,2,-5,-2.0,250,250,215,339837,79000823,30694189225,125282405,KSQ
2454,424760,KR7424760007,벨로크,KOSDAQ,벤처기업부,1579,2,-69,-4.19,1648,1650,1561,32102,51378864,30664183158,19420002,KSQ
2455,347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,1950,2,-50,-2.5,2005,2025,1927,247389,483846244,30545794500,15664510,KSQ
2456,025890,KR7025890005,한국주강,KOSPI,,2695,2,-95,-3.41,2745,2790,2695,19044,51665895,30478453005,11309259,STK
2457,099410,KR7099410003,동방선기,KOSDAQ,중견기업부,2235,2,-50,-2.19,2260,2290,2225,26626,59873620,30264139470,13541002,KSQ
2458,001465,KR7001461003,BYC우,KOSPI,,140200,2,-600,-0.43,140000,140200,138000,18,2512800,30196977000,215385,STK
2459,079650,KR7079650008,서산,KOSDAQ,중견기업부,1508,2,-56,-3.58,1549,1562,1508,21640,33029198,30160000000,20000000,KSQ
2460,086220,KR7086220001,비엘헬스케어,KONEX,일반기업부,2850,1,85,3.07,2795,2885,2795,110,313965,30135515250,10573865,KNX
2461,206950,KR7206950008,볼빅,KONEX,일반기업부,2135,0,0,0.0,0,0,0,0,0,30054960775,14077265,KNX
2462,001210,KR7001210004,금호전기,KOSPI,,807,2,-13,-1.59,822,822,790,97047,78013555,29893711491,37043013,STK
2463,308100,KR7308100007,까스텔바작,KOSDAQ,중견기업부,4495,2,-120,-2.6,4615,4615,4455,11305,50998275,29778174835,6624733,KSQ
2464,068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,29766744466,38260597,KSQ
2465,227100,KR7227100005,에이치앤비디자인,KOSDAQ,중견기업부,2345,1,5,0.21,2340,2355,2150,328606,737807510,29749987890,12686562,KSQ
2466,019660,KR7019660000,글로본,KOSDAQ,중견기업부,855,2,-32,-3.61,879,901,855,116032,101049589,29746087830,34790746,KSQ
2467,33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,9920,2,-80,-0.8,9900,10000,9750,1741,17124920,29624096000,2986300,STK
2468,084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,1500,2,-45,-2.91,1545,1558,1500,78345,118537194,29569200000,19712800,KSQ
2469,058450,KR7058450008,엔터파트너즈,KOSDAQ,중견기업부,2830,1,85,3.1,2745,2900,2700,20848,58349455,29518453670,10430549,KSQ
2470,138360,KR7138360003,협진,KOSDAQ,중견기업부,848,2,-37,-4.18,885,889,797,355673,302159767,29350962432,34611984,KSQ
2471,900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),540,2,-16,-2.88,558,558,540,89543,49064524,29021742720,53743968,KSQ
2472,426550,KR7426550000,IBKS제19호스팩,KOSDAQ,SPAC(소속부없음),5710,1,50,0.88,5670,6090,5620,556534,3250361640,29006800000,5080000,KSQ
2473,038530,KR7038530002,케이바이오,KOSDAQ,중견기업부,250,2,-9,-3.47,257,261,250,354490,89896228,28928586750,115714347,KSQ
2474,33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,3415,2,-180,-5.01,3595,3595,3375,181029,627820450,28874572885,8455219,STK
2475,039740,KR7039740006,한국정보공학,KOSDAQ,중견기업부,3600,2,-195,-5.14,3790,3900,3600,29153,107869700,28866229200,8018397,KSQ
2476,084695,KR7084691005,대상홀딩스우,KOSPI,,31600,2,-1950,-5.81,32200,32750,30150,160039,5034523000,28866031200,913482,STK
2477,451700,KR7451700009,엔에이치스팩29호,KOSDAQ,SPAC(소속부없음),2010,3,0,0.0,2010,2015,2000,29739,59738175,28843500000,14350000,KSQ
2478,152550,KR7152550000,한국ANKOR유전,KOSPI,,411,1,1,0.24,414,435,400,20620979,8644227334,28778220000,70020000,STK
2479,027040,KR7027040005,서울전자통신,KOSDAQ,중견기업부,411,2,-4,-0.96,411,415,399,88654,36100414,28601016117,69588847,KSQ
2480,225430,KR7225430008,케이엠제약,KOSDAQ,벤처기업부,1022,2,-4,-0.39,1011,1027,1006,42753,43440109,28500565100,27887050,KSQ
2481,054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,855,2,-25,-2.84,879,879,849,199545,171175651,28363383540,33173548,KSQ
2482,054410,KR7054410006,케이피티유,KOSDAQ,벤처기업부,4935,2,-50,-1.0,4985,4985,4930,11125,55178615,28260001140,5726444,KSQ
2483,00499K,KR700499K014,롯데지주우,KOSPI,,35000,2,-750,-2.1,35800,35800,34600,617,21538450,28196105000,805603,STK
2484,072520,KR7072520000,제넨바이오,KOSDAQ,투자주의환기종목(소속부없음),493,2,-42,-7.85,513,525,488,739428,370560704,28181454642,57163194,KSQ
2485,275630,KR7275630002,에스에스알,KOSDAQ,벤처기업부,4670,3,0,0.0,4670,4720,4485,11867,54453810,28104008630,6017989,KSQ
2486,003495,KR7003491008,대한항공우,KOSPI,,25250,3,0,0.0,25350,25700,25050,3910,98960200,28047548500,1110794,STK
2487,311060,KR7311060008,엘에이티,KONEX,일반기업부,8200,2,-30,-0.36,8010,8220,8010,2630,21196100,27962549400,3410067,KNX
2488,900300,HK0000312568,오가닉티코스메틱,KOSDAQ,투자주의환기종목(소속부없음),114,2,-3,-2.56,117,118,114,902835,104104723,27960036834,245263481,KSQ
2489,054220,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,568,2,-3,-0.53,571,578,558,245663,138250259,27923220232,49160599,KSQ
2490,002870,KR7002870004,신풍,KOSPI,,797,2,-31,-3.74,834,838,789,426713,342258591,27862083900,34958700,STK
2491,076340,KR7076340009,관악산업,KONEX,일반기업부,5690,1,90,1.61,5770,5770,5310,144,825210,27718607400,4871460,KNX
2492,079950,KR7079950002,인베니아,KOSDAQ,중견기업부,1192,2,-28,-2.3,1220,1220,1184,128867,153767962,27654400000,23200000,KSQ
2493,361670,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,4870,2,-105,-2.11,4975,4975,4870,7905,38676750,27601494460,5667658,KSQ
2494,427950,KR7427950001,하나금융23호스팩,KOSDAQ,SPAC(소속부없음),5700,0,0,0.0,0,0,0,0,0,27531000000,4830000,KSQ
2495,060480,KR7060480001,국일신동,KOSDAQ,중견기업부,2470,2,-90,-3.52,2560,2560,2470,81673,204191840,27392300000,11090000,KSQ
2496,257990,KR7257990002,나우코스,KONEX,일반기업부,4650,2,-145,-3.02,4650,4650,4650,1,4650,27360097800,5883892,KNX
2497,149010,KR7149010001,아이케이세미콘,KONEX,일반기업부,8740,2,-130,-1.47,8880,8880,8520,802,6850430,27268800000,3120000,KNX
2498,169670,KR7169670007,코스텍시스템,KONEX,일반기업부,9500,1,250,2.7,9250,9500,9250,2222,20736290,27249809500,2868401,KNX
2499,219750,KR7219750007,지티지웰니스,KOSDAQ,관리종목(소속부없음),2850,0,0,0.0,0,0,0,0,0,27234072750,9555815,KSQ
2500,188260,KR7188260004,세니젠,KOSDAQ,기술성장기업부,4030,2,-160,-3.82,4185,4200,4030,62891,256440960,27211922140,6752338,KSQ
2501,023790,KR7023790009,동일철강,KOSDAQ,중견기업부,1378,2,-54,-3.77,1432,1440,1361,121200,168378456,27164055126,19712667,KSQ
2502,279060,KR7279060008,이노벡스,KONEX,일반기업부,2985,3,0,0.0,2985,3430,2925,1057,3176395,27089101860,9075076,KNX
2503,043200,KR7043200005,파루,KOSDAQ,벤처기업부,645,2,-16,-2.42,657,664,618,176265,113728444,26963783175,41804315,KSQ
2504,073540,KR7073540007,에프알텍,KOSDAQ,벤처기업부,2340,2,-75,-3.11,2420,2430,2330,77653,184238585,26676000000,11400000,KSQ
2505,035290,KR7035290006,골드앤에스,KOSDAQ,중견기업부,572,2,-16,-2.72,595,595,559,183770,104890418,26569722608,46450564,KSQ
2506,322970,KR7322970005,무진메디,KONEX,일반기업부,2645,1,15,0.57,2920,2920,2415,661,1711215,26475344390,10009582,KNX
2507,223310,KR7223310004,커머스마이너,KOSDAQ,중견기업부,1680,2,-62,-3.56,1742,1759,1665,53746,91603460,26427023280,15730371,KSQ
2508,900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),732,2,-17,-2.27,732,770,730,80298,59282313,26374902816,36031288,KSQ
2509,233250,KR7233250000,메디안디노스틱,KONEX,일반기업부,15000,3,0,0.0,15500,16980,15000,13,210910,26198010000,1746534,KNX
2510,215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,2020,2,-45,-2.18,2065,2065,1984,26680,53493726,26174172220,12957511,KSQ
2511,017250,KR7017250002,인터엠,KOSDAQ,중견기업부,1242,2,-37,-2.89,1279,1279,1242,58380,73346830,26138470014,21045467,KSQ
2512,098660,KR7098660004,에스티오,KOSDAQ,중견기업부,2090,2,-60,-2.79,2150,2150,2090,24939,52615200,26127039840,12500976,KSQ
2513,377460,KR7377460001,위니아에이드,KOSDAQ,관리종목(소속부없음),1691,0,0,0.0,0,0,0,0,0,26030247855,15393405,KSQ
2514,001685,KR7001681006,대상우,KOSPI,,18940,2,-810,-4.1,19710,19710,18800,54239,1035009450,25952023620,1370223,STK
2515,043360,KR7043360007,디지아이,KOSDAQ,벤처기업부,2880,2,-75,-2.54,2955,2970,2820,10325,29948160,25920000000,9000000,KSQ
2516,066430,KR7066430000,와이오엠,KOSDAQ,중견기업부,660,1,5,0.76,655,660,649,101492,66382641,25841294160,39153476,KSQ
2517,043100,KR7043100007,솔고바이오,KOSDAQ,벤처기업부,389,2,-20,-4.89,409,411,389,337731,135935880,25821511912,66379208,KSQ
2518,196700,KR7196700009,웹스,KOSDAQ,벤처기업부,1790,2,-61,-3.3,1841,1851,1779,63171,113898371,25711817760,14364144,KSQ
2519,106240,KR7106240005,파인테크닉스,KOSDAQ,우량기업부,1605,2,-73,-4.35,1665,1677,1602,50880,82862445,25556506485,15923057,KSQ
2520,069140,KR7069140002,누리플랜,KOSDAQ,벤처기업부,1950,2,-95,-4.65,2045,2045,1950,145857,289385332,25550348850,13102743,KSQ
2521,001770,KR7001770007,SHD,KOSPI,,21000,2,-1000,-4.55,22000,22000,21000,2397,51388450,25512438000,1214878,STK
2522,900270,HK0000214814,헝셩그룹,KOSDAQ,외국기업(소속부없음),203,2,-2,-0.98,205,207,202,453926,92674929,25483622052,125535084,KSQ
2523,123330,KR7123330003,제닉,KOSDAQ,벤처기업부,3640,2,-50,-1.36,3675,3675,3530,14588,52469225,25480000000,7000000,KSQ
2524,070590,KR7070590005,한솔인티큐브,KOSDAQ,중견기업부,1835,2,-42,-2.24,1895,1907,1820,93028,172642597,25468921035,13879521,KSQ
2525,103230,KR7103230009,에스앤더블류,KOSDAQ,중견기업부,3525,2,-175,-4.73,3665,3665,3505,48160,170829565,25380000000,7200000,KSQ
2526,101680,KR7101680007,한국정밀기계,KOSDAQ,중견기업부,3015,2,-170,-5.34,3155,3180,2840,123342,369616910,25338060000,8404000,KSQ
2527,004365,KR7004361002,세방우,KOSPI,,6860,2,-110,-1.58,6970,6970,6780,3153,21650870,25308255000,3689250,STK
2528,208860,KR7208860007,엔지스테크널러지,KOSDAQ,투자주의환기종목(소속부없음),2205,0,0,0.0,0,0,0,0,0,25233717915,11443863,KSQ
2529,005257,KR7005252002,녹십자홀딩스2우,KOSPI,,29800,2,-1000,-3.25,30100,30300,29800,1065,31866600,25210502000,845990,STK
2530,207490,KR7207490004,에이펙스인텍,KONEX,일반기업부,7000,0,0,0.0,0,0,0,0,0,25200000000,3600000,KNX
2531,191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,2250,3,0,0.0,2250,2315,2225,55589,125411795,25126609500,11167382,KSQ
2532,010420,KR7010420008,한솔PNS,KOSPI,,1224,2,-13,-1.05,1237,1244,1220,36833,45218618,25083446688,20493012,STK
2533,446440,KR7446440000,에피바이오텍,KONEX,일반기업부,10910,1,270,2.54,11990,11990,9600,1386,13363520,25065768640,2297504,KNX
2534,065770,KR7065770000,CS,KOSDAQ,벤처기업부,1291,2,-51,-3.8,1325,1330,1280,21837,28398351,25059768830,19411130,KSQ
2535,250930,KR7250930005,예선테크,KOSDAQ,벤처기업부,758,2,-20,-2.57,769,778,756,24867,19010711,25014333520,33000440,KSQ
2536,379390,KR7379390008,이성씨엔아이,KONEX,일반기업부,8790,0,0,0.0,0,0,0,0,0,24976433400,2841460,KNX
2537,114120,KR7114120009,크루셜텍,KOSDAQ,관리종목(소속부없음),10850,0,0,0.0,0,0,0,0,0,24913021350,2296131,KSQ
2538,335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,1483,2,-31,-2.05,1504,1514,1458,102094,151152078,24738548826,16681422,KSQ
2539,464680,KR7464680008,KB제27호스팩,KOSDAQ,SPAC(소속부없음),1913,2,-16,-0.83,1935,1935,1906,87957,168404385,24687265000,12905000,KSQ
2540,005110,KR7005110002,한창,KOSPI,,1323,2,-29,-2.14,1349,1364,1298,126011,165640947,24616276461,18606407,STK
2541,026910,KR7026910000,광진실업,KOSDAQ,중견기업부,3840,1,105,2.81,3785,3840,3700,5880,22213050,24596755200,6405405,KSQ
2542,025620,KR7025620006,제이준코스메틱,KOSPI,,5460,2,-160,-2.85,5740,5740,5460,9214,51620370,24487259160,4484846,STK
2543,134060,KR7134060003,이퓨쳐,KOSDAQ,벤처기업부,5130,2,-160,-3.02,5240,5340,5130,12587,66094510,24466252500,4769250,KSQ
2544,088790,KR7088790001,진도,KOSPI,,1943,2,-32,-1.62,1970,1970,1940,36941,72083569,24185966592,12447744,STK
2545,159910,KR7159910009,스킨앤스킨,KOSDAQ,투자주의환기종목(소속부없음),681,2,-36,-5.02,717,717,678,172841,118991879,24117665394,35415074,KSQ
2546,212310,KR7212310007,오건에코텍,KONEX,일반기업부,3350,3,0,0.0,3350,3350,3350,1,3350,23887858400,7130704,KNX
2547,033790,KR7033790007,스카이문스테크놀로지,KOSDAQ,중견기업부,1369,2,-20,-1.44,1389,1397,1351,46546,63501809,23433309900,17117100,KSQ
2548,900280,KYG1990V1041,골든센츄리,KOSDAQ,외국기업(소속부없음),114,2,-10,-8.06,123,124,112,6996707,810044143,23416088832,205404288,KSQ
2549,054630,KR7054630009,에이디칩스,KOSDAQ,투자주의환기종목(소속부없음),291,2,-11,-3.64,313,313,289,956904,286418080,23195453151,79709461,KSQ
2550,223220,KR7223220005,로지스몬,KONEX,일반기업부,499,3,0,0.0,425,499,425,51,21749,22979536824,46051176,KNX
2551,115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,2875,2,-65,-2.21,2905,2925,2730,41835,119170655,22955460500,7984508,KSQ
2552,067770,KR7067770008,세진티에스,KOSDAQ,중견기업부,2720,2,-110,-3.89,2815,2815,2720,41251,113355785,22838732960,8396593,KSQ
2553,062970,KR7062970009,피피아이,KOSDAQ,중견기업부,2425,2,-95,-3.77,2530,2535,2390,223530,543680785,22572348625,9308185,KSQ
2554,011080,KR7011080009,형지I&C,KOSDAQ,중견기업부,885,2,-12,-1.34,897,897,885,28027,24998026,22570476255,25503363,KSQ
2555,214310,KR7214310005,에스엘에너지,KOSDAQ,투자주의환기종목(소속부없음),306,0,0,0.0,0,0,0,0,0,22516276518,73582603,KSQ
2556,456700,KR7456700004,길교이앤씨,KONEX,일반기업부,25000,0,0,0.0,0,0,0,0,0,22500000000,900000,KNX
2557,115530,KR7115530008,씨엔플러스,KOSDAQ,중견기업부,331,2,-5,-1.49,333,336,322,144987,47754356,22495753000,67963000,KSQ
2558,121890,KR7121890008,에스디시스템,KOSDAQ,중견기업부,1772,2,-49,-2.69,1811,1821,1740,139688,247425671,22479804640,12686120,KSQ
2559,069330,KR7069330009,유아이디,KOSDAQ,벤처기업부,1563,2,-26,-1.64,1589,1600,1517,149499,233320855,22180675233,14191091,KSQ
2560,071460,KR7071460000,위니아,KOSDAQ,관리종목(소속부없음),613,0,0,0.0,0,0,0,0,0,22047951835,35967295,KSQ
2561,317860,KR7317860005,노드메이슨,KONEX,일반기업부,4975,2,-5,-0.1,4250,4975,4250,2,9225,22037832125,4429715,KNX
2562,468510,KR7468510003,삼성스팩9호,KOSDAQ,SPAC(소속부없음),1991,2,-4,-0.2,1999,1999,1940,170355,336621248,22000550000,11050000,KSQ
2563,070300,KR7070300009,엑스큐어,KOSDAQ,벤처기업부,2950,2,-30,-1.01,2975,2975,2890,4482,13148205,21729918300,7366074,KSQ
2564,446600,KR7446600009,카이바이오텍,KONEX,일반기업부,22000,0,0,0.0,0,0,0,0,0,21588182000,981281,KNX
2565,199150,KR7199150004,데이터스트림즈,KONEX,일반기업부,5050,2,-40,-0.79,0,0,0,0,0,21556495650,4268613,KNX
2566,179720,KR7179720008,렌딩머신,KONEX,일반기업부,10390,0,0,0.0,0,0,0,0,0,21393498330,2059047,KNX
2567,149300,KR7149300006,아퓨어스,KONEX,일반기업부,490,2,-10,-2.0,498,498,461,5919,2773931,21308263480,43486252,KNX
2568,065420,KR7065420002,에스아이리소스,KOSDAQ,중견기업부,292,2,-14,-4.58,308,319,291,1154248,350077586,20900571308,71577299,KSQ
2569,217620,KR7217620004,디딤이앤에프,KOSDAQ,중견기업부,360,2,-120,-25.0,480,488,350,7954866,3150793381,20788995600,57747210,KSQ
2570,35320K,KR735320K011,대덕전자1우,KOSPI,,9820,2,-30,-0.3,9900,9900,9610,12401,121373800,20577996580,2095519,STK
2571,065690,KR7065690000,파커스,KOSDAQ,중견기업부,1459,2,-43,-2.86,1502,1507,1455,19041,28217688,20497973929,14049331,KSQ
2572,372290,KR7372290007,하나머스트7호스팩,KOSDAQ,SPAC(소속부없음),4760,2,-220,-4.42,4960,5000,4680,227111,1095333750,20487040000,4304000,KSQ
2573,224760,KR7224760009,엔에스컴퍼니,KONEX,일반기업부,5200,2,-30,-0.57,0,0,0,0,0,20486440000,3939700,KNX
2574,052960,KR7052960002,태양3C,KONEX,일반기업부,4130,0,0,0.0,0,0,0,0,0,20183632140,4887078,KNX
2575,050090,KR7050090000,비케이홀딩스,KOSDAQ,중견기업부,1015,2,-14,-1.36,1028,1028,1004,25377,25805536,20081506025,19784735,KSQ
2576,390110,KR7390110005,애니메디솔루션,KONEX,일반기업부,2180,1,20,0.93,2475,2475,1840,103,190845,19810307460,9087297,KNX
2577,108675,KR7108671009,LX하우시스우,KOSPI,,19100,2,-460,-2.35,19510,19550,18890,926,17830680,19717503000,1032330,STK
2578,096870,KR7096870001,엘디티,KOSDAQ,벤처기업부,2945,1,25,0.86,2920,2950,2850,6211,17907295,19667888000,6678400,KSQ
